费用模板不存在或不在当前作用范围。,费用模板不存在或不在当前作用范围。
费用模板已更新。,费用模板已更新。
费用模板创建成功。,费用模板创建成功。
费用模板已删除。,费用模板已删除。
费用模板管理,费用模板管理
查看费用模板,查看费用模板
查看费用模板列表,查看费用模板列表
保存费用模板,保存费用模板
创建或更新费用模板,创建或更新费用模板
删除自建费用模板,删除自建费用模板
删除自建费用模板（系统种子不可删）,删除自建费用模板（系统种子不可删）
物流跟踪管理,物流跟踪管理
search,search
查看物流跟踪,查看物流跟踪
查看物流跟踪记录,查看物流跟踪记录
查询物流位置,查询物流位置
按发货记录查询当前位置,按发货记录查询当前位置
免邮规则创建成功。,免邮规则创建成功。
免邮规则已删除。,免邮规则已删除。
免邮规则已启用。,免邮规则已启用。
免邮规则已禁用。,免邮规则已禁用。
免邮规则管理,免邮规则管理
查看免邮规则,查看免邮规则
查看免邮规则列表,查看免邮规则列表
保存免邮规则,保存免邮规则
创建免邮规则,创建免邮规则
启用免邮规则,启用免邮规则
启用免邮规则（含系统种子）,启用免邮规则（含系统种子）
禁用免邮规则,禁用免邮规则
ban,ban
禁用免邮规则（含系统种子）,禁用免邮规则（含系统种子）
删除自建免邮规则,删除自建免邮规则
删除自建免邮规则（种子不可删）,删除自建免邮规则（种子不可删）
配送系统,配送系统
配送系统管理聚合页,配送系统管理聚合页
查看配送系统,查看配送系统
grid,grid
查看配送系统聚合页,查看配送系统聚合页
客户ID不能为空,客户ID不能为空
运送地址管理,运送地址管理
查看运送地址,查看运送地址
查看运送地址列表,查看运送地址列表
编辑运送地址,编辑运送地址
保存运送地址,保存运送地址
删除运送地址,删除运送地址
设置默认运送地址,设置默认运送地址
启用运送地址,启用运送地址
禁用运送地址,禁用运送地址
待发货,待发货
运输中,运输中
已送达,已送达
异常,异常
不支持追踪,不支持追踪
取件,取件
到达,到达
派送,派送
收货地址,收货地址
发货地址,发货地址
请先保存网站，再配置禁运区域。,请先保存网站，再配置禁运区域。
请先保存网站，再配置可售目的地。,请先保存网站，再配置可售目的地。
请先保存渠道，再配置禁运区域。,请先保存渠道，再配置禁运区域。
请先保存渠道，再配置可售目的地。,请先保存渠道，再配置可售目的地。
请先保存商店，再配置禁运区域。,请先保存商店，再配置禁运区域。
请先保存商店，再配置可售目的地。,请先保存商店，再配置可售目的地。
默认,默认
邮编：,邮编：
编辑,编辑
设为默认,设为默认
删除,删除
新增,新增
可先填写邮编自动定位省市区；保存后当前页面会刷新地址卡片，不会跳转。,可先填写邮编自动定位省市区；保存后当前页面会刷新地址卡片，不会跳转。
地址名称,地址名称
联系电话,联系电话
设为默认地址,设为默认地址
同时用作结账地址,同时用作结账地址
保存地址,保存地址
取消,取消
管理顶部「配送至」与订单收货时使用的地址。,管理顶部「配送至」与订单收货时使用的地址。
新增收货地址,新增收货地址
还没有收货地址,还没有收货地址
点击“新增收货地址”，直接在当前页面维护。顶部「配送至」选择的地址也会出现在这里。,点击“新增收货地址”，直接在当前页面维护。顶部「配送至」选择的地址也会出现在这里。
管理店铺或账户发货时使用的寄出地址。,管理店铺或账户发货时使用的寄出地址。
新增发货地址,新增发货地址
还没有发货地址,还没有发货地址
发货地址是店铺寄出地址，与顶部「配送至」不是同一套。,发货地址是店铺寄出地址，与顶部「配送至」不是同一套。
去收货地址查看顶部配送地址,去收货地址查看顶部配送地址
发货地址加载失败，请稍后重试,发货地址加载失败，请稍后重试
收货地址加载失败，请稍后重试,收货地址加载失败，请稍后重试
中国,中国
国家/地区,国家/地区
省/州,省/州
城市,城市
区县,区县
详细地址,详细地址
关闭,关闭
