"累计消费 <=","累计消费 <="
"累计消费 >","累计消费 >"
"累计消费 <","累计消费 <"
生日,生日
根据客户生日进行条件判断（支持生日月、生日周、生日当天）,根据客户生日进行条件判断（支持生日月、生日周、生日当天）
类型,类型
生日月,生日月
生日周（前后3天）,生日周（前后3天）
生日当天,生日当天
客户标签,客户标签
根据客户标签进行条件判断,根据客户标签进行条件判断
包含任一标签,包含任一标签
不包含任一标签,不包含任一标签
标签,标签
后台,后台
营销,营销
优惠券,优惠券
暂无数据,暂无数据
ID,ID
优惠券代码,优惠券代码
折扣值,折扣值
状态,状态
使用次数,使用次数
操作,操作
编辑,编辑
新建优惠券,新建优惠券
返回列表,返回列表
请选择,请选择
优惠类型,优惠类型
固定金额,固定金额
赠品,赠品
启用,启用
禁用,禁用
最低订单金额,最低订单金额
总使用次数,总使用次数
每客户次数,每客户次数
规则管理,规则管理
规则名称,规则名称
优先级,优先级
新建营销规则,新建营销规则
规则描述,规则描述
规则类型,规则类型
自动规则,自动规则
已过期,已过期
促销活动列表,促销活动列表
添加活动,添加活动
活动名称,活动名称
开始时间,开始时间
结束时间,结束时间
预算,预算
已花费,已花费
新建促销活动,新建促销活动
活动描述,活动描述
草稿,草稿
暂停,暂停
活动名称和有效营销规则不能为空,活动名称和有效营销规则不能为空
活动状态无效,活动状态无效
活动结束时间必须晚于开始时间,活动结束时间必须晚于开始时间
活动预算不能为负数,活动预算不能为负数
优惠券必须绑定有效营销规则,优惠券必须绑定有效营销规则
优惠券类型无效,优惠券类型无效
优惠券状态无效,优惠券状态无效
优惠券代码已存在,优惠券代码已存在
